,Animation Length,Torso Verticality Mean,Torso Verticality Std.,Instability,Root Energy,Hand Energy,Foot Energy,Head Energy
105_36,887,0.9991596822000001,0.0008957908,1.5934650253,0.0824628795,0.0824628795,0.2109238655,0.014379213600000001
105_37,315,0.9547520851,0.0457359332,3.5055275793,0.2103938438,0.2103938438,0.1280717914,0.0362822981
105_38,458,0.9809658317000001,0.033019601,1.1489975073,0.0818923077,0.0818923077,0.07768593310000001,0.0223868922
105_39,446,0.8497231509000001,0.1672655368,1.2807065628,0.4772127981,0.4772127981,0.1379940858,0.0546871394
105_40,469,0.7253323706,0.284174659,1.8230008443,0.37483909200000004,0.37483909200000004,0.17859161,0.06441429900000001
105_41,503,0.6847712213,0.3093371037,1.6935749976999999,0.4752903815,0.4752903815,0.20676453820000001,0.0633636417
105_42,560,0.7118941732,0.3225300317,1.5007964451,0.36910528060000003,0.36910528060000003,0.148519496,0.0699335455
105_43,227,0.93372497,0.0563870198,1.6929738286,0.2523876426,0.2523876426,0.1502689968,0.0392663969
105_44,338,0.9779562912,0.026174061300000002,2.1293477982,0.0518958209,0.0518958209,0.0838908828,0.0233495757
105_45,371,0.8696815832,0.153119418,1.4744270716,0.5424085486,0.5424085486,0.1545195573,0.07191332040000001
105_46,322,0.9464229596,0.07049940910000001,1.8422405714,0.1725538665,0.1725538665,0.1197632765,0.0457639216
105_47,469,0.8901914485,0.18650422,2.011386613,0.3168536167,0.3168536167,0.1109091875,0.0526907623
105_48,440,0.9634215763,0.058333255800000004,1.3749023575,0.1586021062,0.1586021062,0.0827413669,0.0248990181
105_49,482,0.9504230531000001,0.0873352434,1.6758744289,0.2976494981,0.2976494981,0.08975936920000001,0.0369214951
105_50,663,0.7499169598000001,0.4265747945,1.3290905024,0.4569877261,0.4569877261,0.09749846870000001,0.0647062747
105_51,484,0.9207944441,0.1407206933,1.8813557548,0.3672159887,0.3672159887,0.1260816736,0.0442903394
105_52,509,0.9906814926,0.0127374153,1.1382168049999999,0.0670698638,0.0670698638,0.0471858595,0.0153972716
105_53,555,0.9930203947,0.0161464646,1.3604151889,0.1246526919,0.1246526919,0.059557285700000004,0.0183648364
105_54,678,0.9690287756,0.0693978048,1.3679780467,0.2107250656,0.2107250656,0.06713458230000001,0.0293526409
105_55,467,0.9509285534,0.09036177840000001,2.2572906158,0.3158478659,0.3158478659,0.0949326164,0.043031064
105_56,500,0.9825437512,0.030469360400000003,2.4715888543,0.19573807780000002,0.19573807780000002,0.0818135606,0.025652605300000002
105_57,1177,0.9968776497,0.0041781213000000005,1.8377894440000002,0.09086509720000001,0.09086509720000001,0.1784191202,0.014309514800000001
105_58,493,0.9756847146000001,0.0448015669,2.5365543978,0.27142917110000003,0.27142917110000003,0.1026707065,0.0329307614
105_59,312,0.9694362685000001,0.0306699562,3.091170272,0.2995257538,0.2995257538,0.1452860778,0.040005467600000004
105_60,367,0.9576642008,0.060050298700000004,1.9195433486,0.3208438773,0.3208438773,0.12346904830000001,0.0498659304
105_61,362,0.9687410442000001,0.048935598000000004,1.8118473623,0.3239962508,0.3239962508,0.1335989338,0.0421913883
105_62,1849,0.9960614561000001,0.0033606404,2.463573661,0.1220184498,0.1220184498,0.2752825915,0.0157075561
106_01,74,0.9548212131,0.0377352737,4.5264710469,0.7687068778,0.7687068778,1.4232763524,0.0942224913
106_02,112,0.9895504333,0.0152968449,3.8808901526,0.479355083,0.479355083,1.079431444,0.0602203211
106_03,230,0.9569305440000001,0.0396875837,3.0260922505,0.3468828967,0.3468828967,0.7108631055,0.0527410399
106_04,547,0.929491567,0.0942966519,0.6473499523,0.5697670816,0.5697670816,0.3419563672,0.09091744140000001
106_05,230,0.964698292,0.0329478439,2.3072691166,0.2829979904,0.2829979904,0.2947809246,0.0777400142
106_06,651,0.9730037976,0.0368702102,1.7298731145000001,0.44134026190000003,0.44134026190000003,0.1528489632,0.0535940756
106_07,298,0.9539017751000001,0.0396211335,0.4547018,0.2635797462,0.2635797462,0.5254390360000001,0.0432642066
106_08,331,0.9413067977,0.060428792200000005,1.1911785277,0.30765027110000004,0.30765027110000004,0.5620531253000001,0.0560492989
106_09,234,0.9698997611000001,0.0430380745,1.058218914,0.26545502,0.26545502,0.8109855215,0.062693647
106_10,507,0.9765769143,0.0286928917,0.8538457889000001,0.3593324237,0.3593324237,0.1612823079,0.0380674038
106_11,686,0.9790918123000001,0.0386932289,0.8652199156,0.2930039418,0.2930039418,0.2279534766,0.043371778900000005
106_12,568,0.9582615107,0.035950706400000004,1.1303145794,0.5803495898000001,0.5803495898000001,0.2454588322,0.0538775587
106_13,368,0.9955031478,0.0056033506,0.9126894617,0.1853443635,0.1853443635,0.0675053898,0.0195157138
106_14,577,0.9616891732,0.0443498374,1.3640671761,0.3584783389,0.3584783389,0.5071845833,0.0774364417
106_15,1165,0.9599300552000001,0.0923111393,0.5378479797,0.2706185517,0.2706185517,0.2366386771,0.0501130756
106_16,299,0.9941118393,0.0024591055000000002,0.5519139807,0.17158943740000002,0.17158943740000002,0.0895418203,0.0210521277
106_17,561,0.9658939174000001,0.0329444977,1.0212179605,0.21835942190000002,0.21835942190000002,0.3355115823,0.0554823828
106_18,388,0.9795302663000001,0.0171227963,0.1849672072,0.2156788422,0.2156788422,0.13629003750000002,0.0302966156
106_19,1193,0.988021938,0.009787149,1.7382940975,0.2676156578,0.2676156578,0.5857931101,0.0417558948
106_20,763,0.9824208636,0.0129419823,0.30164812750000003,0.4047754857,0.4047754857,0.2544845658,0.0451641967
106_21,272,0.9976574603,0.0015986298000000001,0.8596985798000001,0.10827898820000001,0.10827898820000001,0.0590220092,0.0137429879
106_22,198,0.9806421152,0.0180508514,1.221099864,0.3323289868,0.3323289868,0.6684993668,0.0460191779
106_23,256,0.9796291101000001,0.0142177016,1.6861016095,0.2232182423,0.2232182423,0.4380645333,0.0391535321
106_24,260,0.9844716159,0.0082363427,2.41243264,0.4176923213,0.4176923213,0.6905990303,0.048088299
106_25,614,0.9830298065,0.0112143582,1.3766486262,0.2177327682,0.2177327682,0.601558594,0.033093770200000004
106_26,398,0.9683030944000001,0.0407122152,0.7891779841000001,0.36992368810000004,0.36992368810000004,0.4435224485,0.0589535663
106_27,555,0.9778066989,0.012093982100000001,0.7859560299,0.16967560610000001,0.16967560610000001,0.2489378223,0.0391224712
106_28,355,0.989054764,0.010647218600000001,0.7916409666,0.243575752,0.243575752,0.21767621380000002,0.0321151502
106_29,1166,0.9838478839,0.010052763900000001,1.5625817443,0.16623107650000002,0.16623107650000002,0.4832863257,0.0290584142
106_30,721,0.9846124277,0.0071761498,1.7218901021000002,0.2659498278,0.2659498278,0.6726208584000001,0.0373919901
106_31,671,0.9665207199,0.0177014629,0.3385970206,0.2281656098,0.2281656098,0.5607420601,0.042602886900000005
106_32,888,0.9838874392,0.007916361,0.2349103982,0.1936631225,0.1936631225,0.44608977510000003,0.0295866774
106_33,1059,0.9795251398,0.007528414000000001,0.9918529720000001,0.097622331,0.097622331,0.3831740303,0.0342203403
106_34,314,0.9688084043,0.0344662003,2.6926304808,0.3128308406,0.3128308406,0.5823508894,0.0488407726
107_01,531,0.998765651,0.0010294757,1.3117213376,0.0875513328,0.0875513328,0.2660110267,0.018056176400000002
107_02,688,0.9977083337,0.0019196089,1.8205301294,0.12447022,0.12447022,0.29051217290000003,0.0267611077
107_03,513,0.9973554843,0.0017996259,1.4538992883000001,0.093479537,0.093479537,0.3096045764,0.021159847500000002
107_04,436,0.9984107974,0.0006871844,1.1611615683,0.0784525246,0.0784525246,0.30743180940000003,0.0194441559
107_05,432,0.9983466661,0.0008515282,1.6932858077000001,0.07787156890000001,0.07787156890000001,0.3239940973,0.0187762165
107_06,369,0.9973094321,0.0012070068,1.5613590973,0.13133413830000001,0.13133413830000001,0.4351085894,0.0280488367
107_07,515,0.9715164843,0.0744711493,2.2227193156,0.2313431981,0.2313431981,0.3418741655,0.053986338200000004
107_08,828,0.6385591022,0.42604707220000004,2.7489301,0.2133323246,0.2133323246,0.2989825588,0.0565721953
107_09,626,0.9833220487000001,0.0298632239,1.7002608287,0.1314633658,0.1314633658,0.3319815968,0.042049329
107_10,569,0.9962349209,0.0059239501,1.6317764742,0.08368158390000001,0.08368158390000001,0.2915720376,0.0223381188
107_11,600,0.8363127893000001,0.2764197568,2.0106210562,0.1189049365,0.1189049365,0.2664866254,0.060402915700000004
107_12,255,0.9974044572,0.0009169552000000001,0.7903916186000001,0.085525367,0.085525367,0.2229101604,0.017904671
107_13,215,0.9977254997,0.0013587714,0.806461977,0.0778341862,0.0778341862,0.2654867259,0.0209184629
107_14,442,0.9980920567,0.0008854669,1.1999261505,0.0781867626,0.0781867626,0.2863826886,0.0200480319
108_01,723,0.9981687395000001,0.0019377417,0.8420917983,0.123534528,0.123534528,0.1543868377,0.0234100357
108_02,1144,0.9980853220000001,0.0019298323000000001,0.0565609361,0.0561121853,0.0561121853,0.11144753190000001,0.012470283300000001
108_03,1227,0.9988474726000001,0.0011257052000000001,0.051362596100000005,0.0412910394,0.0412910394,0.1063992629,0.0098913115
108_04,184,0.9873228819000001,0.0053748009,0.5032967919,0.24732723450000002,0.24732723450000002,0.6132659246000001,0.0355108951
108_05,183,0.9906167242,0.0027815996000000003,0.3126239188,0.2000134898,0.2000134898,0.5131226084,0.0264726877
108_06,189,0.9914338936,0.0026539949,0.3584704984,0.252379677,0.252379677,0.5428722799,0.02956967
108_07,223,0.9895487856,0.0042443387,0.3075858776,0.2173272763,0.2173272763,0.5015304459000001,0.029325524800000002
108_08,225,0.9925620570000001,0.0036312132,0.3200120286,0.21945395880000002,0.21945395880000002,0.4979458183,0.0291524275
108_09,251,0.9819713825,0.009826346100000001,0.16682680400000002,0.21466956550000002,0.21466956550000002,0.4197217869,0.026309088100000003
108_10,238,0.996551837,0.002603161,1.887891862,0.2775836785,0.2775836785,0.4734432653,0.023464812300000002
108_11,244,0.9967043731,0.0023771716,0.3585625558,0.28013673040000003,0.28013673040000003,0.4815133453,0.024302608700000002
108_12,137,0.99490587,0.0039128467,0.3752110306,0.2586882687,0.2586882687,0.5980549414,0.0334395843
108_13,156,0.989359815,0.0044009532,0.28144425570000003,0.2323442501,0.2323442501,0.5478641771,0.0340740711
108_14,176,0.986483065,0.0055560073000000005,0.37809693520000004,0.2481863232,0.2481863232,0.5303173887,0.031320281400000004
108_15,356,0.9247650413,0.1110131687,0.3486073704,0.3226793183,0.3226793183,0.3630569403,0.0590686151
108_16,353,0.9140358166,0.139901238,0.4022521965,0.333268288,0.333268288,0.3578242768,0.06885483440000001
108_17,231,0.9836228455,0.014542002100000001,0.28569704160000003,0.2790138454,0.2790138454,0.4913864344,0.0405705366
108_18,246,0.9804380969000001,0.013492615400000001,0.4946981548,0.2971553757,0.2971553757,0.44996398600000004,0.0403634552
108_19,255,0.9734296974000001,0.0227386065,0.39618495810000004,0.2907742361,0.2907742361,0.5236862277000001,0.047413641900000005
108_20,279,0.9595688475,0.0244625087,0.34587829470000003,0.3408631944,0.3408631944,0.49016718540000004,0.0479455862
108_21,496,0.6017579436,0.3044905369,0.590898863,0.1532711548,0.1532711548,0.3182172185,0.0641031522
108_22,462,0.6298180996,0.29259613770000004,0.3241106941,0.1537918761,0.1537918761,0.3218832394,0.06796557240000001
108_23,664,0.5737689615,0.26403490820000003,0.3570696339,0.1744863025,0.1744863025,0.2672164121,0.0573006604
108_24,531,0.5495871999,0.2759150844,0.31641529360000004,0.2157919178,0.2157919178,0.2973710276,0.0656493593
108_25,611,0.32717899240000003,0.3813955255,0.4710658277,0.21944304150000002,0.21944304150000002,0.2733002271,0.0607896578
108_26,553,0.3530349849,0.36656439160000004,0.5947209261,0.2433419778,0.2433419778,0.3087387934,0.06432344720000001
108_27,419,0.9806526895000001,0.024114802100000002,0.1801693568,0.2152920127,0.2152920127,0.2702357186,0.0293325138
108_28,363,0.9733347049000001,0.0283152243,1.4863768782,0.2222353984,0.2222353984,0.3150552994,0.0346236009
11_01,597,0.9606625311,0.053036677000000004,3.4855413174,0.2211879834,0.2211879834,0.28924547570000003,0.041118716
111_01,999,0.977612515,0.0143765171,0.2675899702,0.14042706630000001,0.14042706630000001,0.1786221443,0.0439866509
111_02,423,0.6945074405,0.39122115100000004,0.053182786,0.10942607330000001,0.10942607330000001,0.0847779915,0.0819873844
111_03,1524,0.2958216138,0.2822777878,0.19150308700000002,0.0777174313,0.0777174313,0.0716774698,0.0254437705
111_04,727,0.9881751817000001,0.0168722382,0.117288055,0.1185223088,0.1185223088,0.0710851456,0.0248690602
111_05,926,0.9895691129,0.012015781900000001,0.1293734335,0.2320288378,0.2320288378,0.1557171431,0.0252200149
111_06,1524,0.6452349171,0.3810248693,0.2203092811,0.11421517490000001,0.11421517490000001,0.0843747235,0.0389199577
111_07,1973,0.5608951914,0.3675915018,0.1668275197,0.11337667750000001,0.11337667750000001,0.0655142765,0.0357016245
111_08,1534,0.37100296,0.3305439343,0.054650944300000004,0.1114338071,0.1114338071,0.062598228,0.0296524875
111_09,785,0.9275341551,0.1357557966,0.09321435,0.09385282660000001,0.09385282660000001,0.0678567694,0.0372215038
111_10,449,0.8751017524,0.164812861,0.17461344080000002,0.1097508684,0.1097508684,0.1318002108,0.044569069
111_11,572,0.9075627062,0.1260961088,0.0556867448,0.051612065000000006,0.051612065000000006,0.0506261352,0.0289575224
111_12,1617,0.4789950142,0.3608701411,0.1675981417,0.0849002063,0.0849002063,0.0550493861,0.033076464800000004
111_13,1281,0.9945498604,0.004973855,0.16728687650000001,0.2924399213,0.2924399213,0.27565269000000003,0.025882650700000003
111_14,1288,0.9787537117,0.0134714225,0.1088804882,0.1464055747,0.1464055747,0.2368914108,0.0433098809
111_15,269,0.8913114937000001,0.0025863135,0.0393426022,0.014584922,0.014584922,0.0060751862,0.0057676394
111_16,430,0.9929467506,0.0038551385000000003,0.0436103419,0.0682416654,0.0682416654,0.0122957373,0.00933433
111_17,564,0.6166687092,0.4382036805,0.1514214543,0.1133612165,0.1133612165,0.055667867100000004,0.057384812
111_18,541,0.8034248233,0.18827897130000001,0.0846006759,0.0923520745,0.0923520745,0.12131300460000001,0.043241158
111_19,1024,0.9705216716,0.0241605365,0.0906305711,0.1402150059,0.1402150059,0.1374982123,0.0304047791
111_20,1059,0.6284750032,0.620079881,0.0895528345,0.361061997,0.361061997,0.110736367,0.053430959300000004
111_21,2275,0.2542052188,0.35326591890000003,0.30691692670000004,0.0733907112,0.0733907112,0.0513653538,0.0176700283
111_22,5922,0.9518017983,0.0557758468,0.5743314729,0.0877006376,0.0877006376,0.0592981074,0.0153523348
111_23,1129,0.9731708986000001,0.0167045472,0.137343877,0.203833809,0.203833809,0.2722387994,0.058354642400000004
111_24,862,0.9711499916,0.015278727300000001,1.5582999049000001,0.28379164700000004,0.28379164700000004,0.3173428004,0.0646153013
111_25,291,0.9936498433000001,0.0027996998,0.0679047842,0.047761296700000004,0.047761296700000004,0.014554856500000001,0.0123071385
111_26,2721,0.9669911471,0.0253306818,0.10701340320000001,0.10538295610000001,0.10538295610000001,0.12051448490000001,0.057640175800000006
111_27,1452,0.9671806061,0.0251470594,0.08127117930000001,0.112608913,0.112608913,0.1476353079,0.0540865985
111_28,1907,0.9955676107,0.0083924418,0.038820445200000005,0.0377251136,0.0377251136,0.014554943300000001,0.0070431516
111_29,545,0.9593410565,0.0364018168,0.1056308671,0.11463865470000001,0.11463865470000001,0.2031377007,0.0513267967
111_30,462,0.9487424068,0.0509249118,0.1063813073,0.1306869607,0.1306869607,0.1965072507,0.0485538261
111_31,2247,0.9545286811,0.0498547498,0.0335679792,0.1084206276,0.1084206276,0.10521689590000001,0.0430991494
111_32,748,0.9976936217000001,0.0028288755,0.0312431656,0.08072956120000001,0.08072956120000001,0.0122828209,0.0062750461
111_33,2069,0.9877000501000001,0.019663650600000002,0.053284920300000004,0.17158413190000002,0.17158413190000002,0.08088364220000001,0.0201848022
111_34,1837,0.9869783395,0.0088096027,0.11783367300000001,0.0984186299,0.0984186299,0.2432619162,0.0388175146
111_35,1503,0.9860787021,0.0110736598,0.1107682091,0.09810394400000001,0.09810394400000001,0.2304401418,0.0328708473
111_36,1465,0.9833611196,0.0136334093,0.1148279756,0.0950914266,0.0950914266,0.2262144718,0.044955797000000006
111_37,324,0.9967909657,0.0006404714,0.0428120336,0.0668144313,0.0668144313,0.0070739901,0.0037166908
111_38,2640,-0.0145106295,0.4976312527,0.3281850651,0.0791719129,0.0791719129,0.0753179218,0.0338316514
111_39,4094,0.7493431783000001,0.3731572819,0.1371574295,0.0977473984,0.0977473984,0.0353400659,0.0240338106
111_40,307,0.9738620282,0.0413119325,0.0766782942,0.1377451131,0.1377451131,0.063009282,0.0186195102
111_41,3697,-0.2083263958,0.4074057847,0.182259833,0.045221588,0.045221588,0.050936114000000005,0.0219751429
113_01,835,0.9910576243,0.0054216912,0.082441651,0.0783544614,0.0783544614,0.2003715442,0.0200628009
113_02,529,0.6769301473,0.44513621870000003,0.0885633267,0.11229360590000001,0.11229360590000001,0.0282066409,0.06904972250000001
113_03,485,0.9839659021,0.017565280200000002,0.1952021766,0.0881318599,0.0881318599,0.0751214713,0.01904101
113_04,970,0.9893984731000001,0.0086643994,0.12685888380000002,0.2774288177,0.2774288177,0.2053032601,0.0316545494
113_05,2660,0.9936361839000001,0.0063789444,0.1161628437,0.11186770260000001,0.11186770260000001,0.2340597889,0.0220799473
113_06,2026,0.9917446122,0.0051587343,0.09141596090000001,0.093553567,0.093553567,0.2636192924,0.020328172800000002
113_07,582,0.9819710075,0.0172870498,0.1761786055,0.1646211272,0.1646211272,0.2652415033,0.023276625800000002
113_08,1845,0.4752827122,0.3591947508,0.2181419524,0.0950006235,0.0950006235,0.0870213569,0.0373280833
113_09,1198,0.9946933977,0.0040135698,0.1514962042,0.2290775001,0.2290775001,0.2951347002,0.0239436929
113_10,1334,0.9786885739000001,0.0124700864,0.10456978360000001,0.143621049,0.143621049,0.23080589999999998,0.0354771616
113_11,278,0.9696706168,0.0034637893,0.0581537721,0.009083412,0.009083412,0.0081274133,0.0036214483000000003
113_12,397,0.998945803,0.0005188531,0.046358292100000004,0.09609681440000001,0.09609681440000001,0.0103777745,0.0080764391
113_13,1343,0.9779434516000001,0.0189766812,0.1358014944,0.1827802865,0.1827802865,0.2018340616,0.0320230496
113_14,1012,0.9466858755,0.0855975979,0.2056939032,0.2463740412,0.2463740412,0.2633843275,0.053930910400000004
113_15,953,0.8657453557,0.2029726226,0.16985753450000002,0.1095490912,0.1095490912,0.1077904756,0.043547068800000005
